year,id,dem03,dem04,dem01,dem14_01,dem14_02,Q2,Q3,Q4,uni04_01,uni04_02,uni04_03,uni04_04,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,uni10,uni11,Q11,Q12,nk03_03,Q13,Q14,Q15,nk07_01,nk07_02,nk07_03,nk07_04,nk07_06,nk07_07,nk08_01,nk08_02,nk08_03,nk08_04,nk09_01,nk09_02,nk09_04,nk09_05,nk09_06,nk09_07,nk10,nk11,nkp02_01,nkp02_02,nkp01,nkp04,Q18,nkp05,nkp06,nkp07_01,nkp07_03,nkp07_05,nkp07_06,nkp07_08,nkp07_10,nkp09_01,nkp09_02,nkp09_03,nkp09_04,nkp09_05,int01,Q19_1,Q19_2,Q19_3,Q19_4,Q20,int04_01,int04_02,int04_03,int04_04,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,int11_01,int12_01,int12_03,int12_02,int12_04,int13,int14,sk02_01,sk02_02,sk02_03,sk02_04,sk02_05,sk02_08,sk03,sk05_08,sk05_09,sk05_01,sk05_03,sk05_05,sk05_10,sk05_06,sk05_11,sk09,sk10,sk01,nk12,sk13,sk07,Q27,sk18,sk17,sk19_1,sk19_2,sk19_3,sk20_01,sk20_02,sk21,dem08,dem05,dem07,dem06,dem09,dem10,dem11,dem12,dem13,wt
5,43,1,1,2,4,62,1,1,3,1,1,1,1,2,2,2,4,3,3,5,3,3,4,4,4,3,3,3,3,3,1,2,2,3,3,1,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,3,1,3, ,2,2,1,2,2,4,2,3,2,3,3,1,3,3,3,3,2,4,4,4,4,2,2,3,3,3,1,4,1,1,3,3,3,1,2,3,3,3,3,3,3,2,3,3,3,3,3,2,5,5,5,5,5,5,1,2,3,2,2,3,3,3,3,2,2,8,2,2,3,3,1,1,1,5,3,3,3,1,2,2,2,2,8,4,4,1,11,1
5,44,1,1,1,2,32,3,2,3,2,1,3,3,2,1,2,3,1,1,1,1,3,4,4,4,4,4,3,2,1,1,2,2,2,2,2,4,3,4,4,4,4,2,2,2,2,1,2,2,3,3,3,2,1,3, ,2,2,2,3,2,2,1,4,3,1,2,1,2,2,2,2,2,3,3,3,3,1,1,2,3,1,1,3,1,2,2,2,2,1,2,1,2,3,3,3,3,1,2,2,2,2,1,2,5,5,5,2,2,2,2,2,2,2,1,1,2,3,2,2,2,8,2,2,3,3,8,3,5,1,3,8,4,5,2,1,4,98,6,4,4,1,1,.970588235294118
5,45,1,1,1,4,51,2,2,5,2,2,2,2,2,2,2,3,3,2,5,2,3,4,4,4,4,5,4,2,2,2,1,3,3,2,3,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,3, ,2,2,3,3,5,2,2,3,2,3,3,1,2,2,2,2,2,4,4,4,4,1,2,2,3,2,1,3,3,2,2,2,2,1,2,1,3,2,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,1,1,2,3,3,2,3,2,8,2,2,3,3,4,1,1,2,3,3,3,1,2,2,3,3,6,4,5,1,8,1
5,46,1,1,2,2,37,2,2,6,2,2,2,2,2,2,2,3,2,2,3,3,3,4,4,4,4,4,4,3,3,1,2,3,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,3,3,3,1,2,3,4,5,3,2,3,3,5,3,3,3,3,3,3,1,2,2,2,2,2,4,4,4,2,2,2,3,3,2,1,3,1,2,2,2,2,1,2,1,4,3,3,3,3,2,2,2,2,2,3,2,5,5,5,5,5,5,5,2,3,1,1,1,3,3,2,3,2,3,2,3,3,3,8,2,1,4,3,3,3,1,2,2,3,98,6,4,4,1,13,.941176470588235
5,47,1,1,2,2,34,2,2,3,2,2,2,2,2,2,2,3,3,2,3,3,3,4,4,4,4,4,4,3,2,2,2,2,3,3,2,4,3,4,4,4,4,2,2,2,2,1,1,2,2,3,2,3,2,3, ,2,2,2,2,2,2,2,4,2,9,4,1,3,3,2,3,2,4,3,9,4,2,2,3,3,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,3,2,2,3,3,3,2,3,1,8,1,3,3,3,8,2,1,3,2,5,5,1,9,2,4,98,7,3,4,1,8,.941176470588235
5,48,1,1,2,3,48,2,2,6,2,2,2,2,2,2,2,3,2,2,3,3,3,4,4,4,4,4,4,3,3,2,2,2,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,1,2,2,3, ,2,2,2,2,5,3,3,3,4,3,3,1,4,3,3,3,2,3,3,2,2,2,2,2,3,2,1,3,1,1,1,1,1,1,2,1,2,2,3,3,3,2,2,2,3,3,3,2,5,5,5,5,5,5,2,2,3,2,2,2,3,3,2,3,2,7,2,2,3,3,8,3,1,2,3,3,3,1,3,2,3,98,6,4,5,1,9,1
5,49,1,1,2,3,45,3,2,3,2,2,1,2,2,1,1,2,1,1,3,1,2,4,3,4,5,5,5,1,1,1,1,2,3,2,2,4,2,2,2,4,4,2,2,2,2,1,1,2,1,2,1,2,1,3, ,2,2,3,3,1,1,1,2,2,1,2,2,3,3,3,3,3,3,4,3,3,2,2,2,4,3,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,1,2,4,2,5,2,2,1,3,2,1,2,3,3,1,3,2,7,2,3,3,3,5,3,1,5,4,5,5,2,9,2,3,98,11,2,4,1,11,1
5,50,1,1,1,1,20,1,2,5,2,3,2,1,2,3,1,4,2,1,3,1,3,3,3,3,4,5,4,3,3,3,2,1,3,1,2,2,3,3,4,3,2,2,2,1,2,1,1,1,2,2,1,1,4,5,1,3,1,3,3,5,4,1,2,2,1,3,1,1,3,3,2,3,4,3,2,1,2,3,3,2,1,2,3,3,1,2,2,1,1,2,1,3,1,3,2,2,1,2,1,2,1,3,2,2,2,2,3,3,2,5,1,3,1,1,2,3,3,2,3,2,8,3,4,3,3,8,3,1,6,4,6,6,1,10,1,4,98,7,3,4,2,1,1.03571428571429
5,51,1,1,1,4,54,4,2,5,2,4,3,2,3,1,1,4,1,1,4,4,3,5,5,5,5,5,5,3,3,1,1,3,3,3,2,3,3,3,3,4,3,2,2,2,2,1,1,3,3,3,1,2,3,3, ,3,2,1,2,4,2,4,1,5,1,1,1,4,4,1,4,2,5,5,5,5,2,1,1,3,1,1,3,3,1,3,1,2,1,3,1,4,1,4,2,3,1,1,3,1,2,2,1,1,1,2,4,4,3,1,3,4,2,1,3,1,1,1,2,1,10,2,1,1,4,7,1,1,2,4,1,10,2,7,2,4,1,8,3,3,1,1,1
5,52,1,1,2,1,26,3,2,5,3,2,3,3,2,1,1,3,2,1,3,2,4,5,4,2,5,5,5,1,2,1,4,3,3,4,2,3,2,3,4,4,4,2,2,2,2,1,1,1,2,2,1,2,2,3, ,4,2,2,2,2,2,2,4,1,4,4,1,4,3,2,3,4,2,2,1,1,3,4,4,3,1,1,3,1,1,1,1,1,1,2,1,3,3,4,3,3,1,1,1,3,2,3,2,2,3,5,2,2,2,2,2,2,2,1,1,1,3,2,3,2,6,3,2,3,4,8,3,5,1,3,4,4,1,12,1,4,98,12,3,5,1,1,.966666666666667
5,53,1,1,1,2,33,2,2,3,2,2,3,2,3,2,2,4,1,2,1,2,3,3,3,2,3,2,2,1,3,1,5,2,4,3,2,2,2,2,3,3,2,2,1,1,2,1,1,3,2,2,1,2,2,2, ,2,3,3,3,2,3,1,3,3,2,2,1,2,3,1,2,2,4,4,3,3,1,2,2,3,2,3,3,1,1,3,3,2,1,2,3,3,2,4,3,3,1,1,1,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,3,2,7,2,4,2,3,8,3,1,6,3,7,7,1,3,2,4,98,12,3,4,1,1,.970588235294118
5,54,1,1,1,3,40,2,2,5,2,1,1,1,2,2,2,3,1,2,5,2,2,4,4,4,3,2,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2, ,2,2,2,3,2,3,2,4,4,2,3,3,3,3,3,3,2,4,4,4,4,1,2,2,3,2,1,4,1,1,2,2,2,1,2,3,4,3,3,4,3,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,5,2,2,2,3,1,2,1,2,5,5,4,1,2,2,4,1,5,4,4,2,14,.967741935483871
5,55,1,1,2,4,53,2,2,6,3,4,3,3,3,3,3,3,3,2,1,2,3,3,4,4,4,4,4,3,3,1,1,3,4,3,2,3,3,3,3,3,3,2,2,2,2,1,1,2,2,9,1,2,1,3, ,2,2,2,3,5,4,2,2,2,2,2,1,3,2,2,2,3,5,4,2,1,1,3,2,4,3,3,4,1,2,2,3,2,1,2,4,4,4,4,4,4,1,1,1,1,1,3,2,5,5,5,5,5,5,1,1,3,1,1,1,3,3,1,4,2,5,3,2,3,3,8,4,1,6,5,5,5,4,9,2,3,98,7,4,4,2,15,1
5,56,1,1,1,4,65,2,2,5,2,2,2,2,2,9,1,3,2,2,3,2,2,2,3,2,2,2,2,3,1,2,2,2,2,4,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,4,4,2, ,2,2,3,3,2,3,1,4,3,2,2,3,2,2,2,2,2,3,3,3,3,2,2,3,3,2,1,4,2,1,2,2,2,1,2,1,2,2,3,2,3,1,1,1,1,1,2,2,1,2,3,2,2,2,1,1,2,1,1,2,2,2,3,3,2,8,2,2,2,2,1,2,1, , ,3,4,1,2,2,1,3,3,5,6,1,11,1
5,57,1,1,2,4,51,1,2,6,2,2,4,2,3,2,2,3,2,2,1,2,2,5,3,4,4,4,5,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,1,2,2,4,2,2,3,2,2,2,3,4,3,4,3,1,1,3,3,1,3,3,3,3,3,3,1,3,3,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,5,5,5,5,5,2,2,2,3,2,2,2,3,3,1,3,2,8,3,2,3,3,8,2,1,5,3,5,5,5,2,2,4,1,9,3,4,2,1,1
5,58,1,1,2,2,38,3,2,3,2,2,2,2,3,3,3,2,2,2,1,1,2,3,3,3,3,3,3,2,3,2,2,2,2,2,4,4,2,2,4,4,2,2,2,1,1,2,3,1,2,2,1,3,1,1, ,2,3,4,4,3,3,3,3,2,3,3,3,2,3,3,3,1,4,4,4,4,1,3,1,3,2,3,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,1,1,1,2,4,1,1,1,1,1,1,1,1,4,3,3,3,5,2,2,3,4,3,1,4,1,1,1,9,2,3,1,4,4,4,1,8,.941176470588235
5,59,1,1,2,1,28,3,2,5,2,1,3,2,2,2,1,3,2,1,5,2,4,5,5,2,5,4,4,3,1,1,4,3,3,2,2,4,4,3,4,4,4,2,2,2,2,1,1,3,2,2,1,1,1,3, ,3,2,3,3,2,3,2,1,3,1,2,1,2,2,1,2,3,3,3,2,1,1,2,3,4,2,1,3,4,1,2,2,2,3,2,3,2,3,3,3,3,1,2,1,2,1,1,1,5,5,5,2,5,2,2,1,2,2,1,3,2,2,1,4,2,5,2,3,3,3,8,3,1,3,6,6,6,1,10,1,5,98,9,3,4,1,1,.966666666666667
5,60,1,1,1,3,45,2,2,3,2,2,2,2,2,2,1,3,2,2,3,3,2,5,5,5,5,5,3,3,3,3,4,2,3,2,1,3,2,2,2,3,2,2,2,2,2,1,1,1,2,2,1,2,1,2, ,1,1,4,4,2,1,1,4,4,2,3,2,2,2,2,2,3,3,3,2,2,1,2,2,4,3,1,4,1,2,2,2,2,3,3,3,3,2,3,4,3,1,2,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,3,7,1,3,2,3,8,3,1,2,5,6,4,1,6,2,5,98,9,2,3,3,1,.967741935483871
5,61,1,1,1,4,50,1,2,3,3,3,3,3,3,1,1,3,1,1,6,2,3,4,3,4,4,5,4,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,1,1,2,3,2,2,1,1, ,2,1,2,2,3,1,1,5,5,1,4,2,2,2,2,2,2,5,5,5,5,1,2,2,2,2,1,3,1,1,2,3,1,1,3,3,3,2,3,3,3,1,1,1,2,2,2,2,1,1,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,8,3,1,2,4,8,3,1,3,2,5,2,1,2,2,4,1,12,3,3,1,14,1
5,62,1,1,2,4,54,1,2,3,3,2,3,1,3,2,3,3,1,1,1,1,3,4,3,2,3,4,4,3,2,2,2,3,2,4,2,4,2,2,2,4,3,2,1,2,2,1,1,1,1,1,1,1,1,5,1,4,3,3,4,2,2,1,1,1,1,1,1,3,4,4,4,1,5,5,5,4,1,3,3,3,2,1,4,1,1,3,2,3,1,2,3,2,3,3,3,3,1,1,1,1,1,1,2,4,4,4,4,4,2,1,1,2,1,1,1,1,3,1,4,1,5,4,2,2,2,2,3,1,4,3,2,2,1,9,2,4,1,7,3,4,2,1,1
5,63,1,1,2,2,31,1,2,3,1,2,2,2,1,1,1,2,1,1,1,2,3,2,2,2,3,3,3,3,1,1,2,2,3,2,2,4,4,4,4,3,4,2,1,2,2,1,1,1,1,1,1,1,1,3, ,2,1,2,2,3,3,2,4,1,3,1,1,2,2,2,3,1,5,5,5,4,2,3,3,3,3,4,1,1,1,2,3,1,1,1,4,1,3,2,2,2,2,2,2,3,3,3,2,5,5,5,3,5,2,2,1,2,1,1,2,3,3,2,2,2,9,2,2,2,2,8,2,5,6,1,4,3,1,9,2,3,2,4,5,5,2,1,.941176470588235
5,64,1,1,2,4,64,1,2,2,2,2,2,2,2,2,2,4,2,2,3,3,3,3,3,3,4,3,3,3,3,2,4,4,4,3,3,4,4,4,4,4,3,2,1,1,2,1,1,1,1,1,1,1,1,3, ,2,3,3,3,2,1,3,4,2,3,2,1,2,2,2,4,3,4,4,4,2,3,4,4,3,3,1,3,4,1,3,3,3,4,2,4,2,2,3,3,3,3,1,2,2,2,3,2,3,3,3,4,5,2,1,1,2,2,1,1,3,3,2,3,2,8,3,2,3,3,8,3,6,1,3,5,5,1,9,4,1,1,6,5,5,2,11,1
5,65,1,1,2,3,45,4,3,5,4,4,4,4,4,4,4,4,4,4,2,4,4,5,5,5,5,5,5,3,3,1,4,4,4,4,1,4,3,3,3,4,3,2,1,1,2,1,1,1,2,2,1,1,1,5,3,4,4,4,4,3,3,3,2,3,2,5,3,3,4,4,5,3,3,3,3,3,2,3,4,3,2,2,4,4,3,3,2,2,3,2,3,3,4,4,4,4,4,4,4,4,4,1,2,2,2,3,2,5,3,2,1,1,1,1,1,2,2,1,4,1,2,2,5,3,3,8,3,5,1,6,4,6,1,6,2,4,98,9,3,4,2,11,1
5,66,1,1,1,2,37,2,2,2,1,1,1,1,1,1,1,3,1,1,3,1,2,3,5,2,3,4,5,2,1,1,2,2,4,2,1,3,2,3,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,3, ,3,3,4,4,2,2,2,4,1,1,2,1,1,1,2,2,4,5,5,5,5,1,2,1,3,1,1,4,1,1,2,2,1,3,2,3,3,3,3,3,3,1,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,4,2,4,1,2,3,4,5,3,1,2,2,1,6,2,4,98,10,4,4,1,1,.970588235294118
5,67,1,1,1,2,37,2,2,2,3,2,3,3,4,1,2,3,3,1,5,3,3,5,4,4,4,4,4,3,1,3,2,2,4,3,2,1,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,3,2,4,4,3,1,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,2,2,3,2,1,3,3,1,1,1,1,1,2,1,3,2,3,3,3,2,2,2,2,2,3,2,2,2,5,2,5,3,2,2,3,2,2,2,3,3,3,2,2,8,2,2,3,3,8,2,1,5,3,3,5,2,6,2,4,98,11,2,2,1,9,.970588235294118
5,68,1,1,1,1,22,1,1,2,2,2,1,1,2,2,1,3,2,2,1,1,2,5,5,4,4,4,4,1,1,1,2,2,3,2,1,1,1,1,1,3,3,2,2,1,2,1,1,2,3,2,1,2,2,1, ,1,2,4,3,1,2,2,4,2,3,4,2,2,3,3,3,2,5,5,5,5,1,2,2,4,4,1,4,1,1,3,3,2,3,2,1,3,3,4,4,3,1,1,1,2,2,1,2,1,3,4,1,1,2,2,2,2,1,1,1,2,1,2,2,1,8,2,2,1,2,2,3,3,2,1,7,3,1,10,1,4,1,10,2,3,1,4,1.03571428571429
5,69,1,1,2,1,19,3,2,5,3,2,2,1,2,1,2,3,2,2,5,4,3,5,5,4,4,4,4,3,2,2,1,3,3,1,1,3,2,2,3,4,4,2,2,1,2,1,1,2,2,2,2,4,2,3, ,2,3,3,3,3,3,2,4,3,2,1,1,3,2,2,2,2,5,5,3,3,1,2,2,3,2,2,4,3,2,2,1,1,1,2,3,2,3,3,3,3,1,1,1,2,1,3,1,5,5,5,5,5,1,2,1,2,2,1,2,3,2,2,3,2,7,2,4,3,2,1,3,1,4,3,5,4,1,10,1,4,98,8,3,4,3,1,.966666666666667
5,70,1,1,2,2,35,2,2,5,2,2,2,2,1,1,1,3,2,1,3,3,3,4,4,4,4,4,4,3,1,2,2,3,3,2,2,4,3,4,4,4,3,2,2,1,2,1,1,2,2,1,1,1,1,3, ,3,2,3,3,3,4,2,4,1,1,4,1,3,2,1,3,4,4,4,2,1,2,3,2,3,2,1,4,4,1,3,2,3,1,2,3,2,3,3,3,3,1,1,1,1,1,1,2,5,5,5,3,5,2,2,1,2,1,1,1,3,2,2,3,3,5,2,4,4,4,8,3,1,4,6,3,3,1,9,2,4,2,7,3,4,1,1,.941176470588235
5,71,1,1,1,1,22,4,3,5,2,2,2,2,1,1,2,4,2,2,3,4,4,5,5,5,5,3,5,3,2,1,1,4,4,2,1,4,2,2,2,4,4,2,1,2,2,1,1,1,3,3,2,1,1,4,4,2,2,1,3,2,5,5,3,5,2,1,1,5,5,1,5,4,2,1,1,4,2,3,3,3,2,1,4,2,1,3,2,2,1,2,1,3,4,4,4,4,3,2,4,2,4,3,1,3,3,3,4,4,3,1,1,3,1,1,1,1,1,1,2,3,7,1,1,2,5,1,1,1,3,5,7,6,1,3,1,4,2,9,4,5,2,1,1.03571428571429
5,72,1,1,1,3,40,2,2,4,1,1,1,1,2,2,1,4,1,1,1,1,3,5,5,4,4,3,4,2,1,2,1,3,3,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,3,2,3, ,3,2,2,2,3,2,1,3,3,3,2,1,4,2,2,3,2,4,4,4,3,1,2,2,3,3,1,4,1,1,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,2,2,2,1,3,2,1,2,2,2,1,4,1,6,2,3,3,3,8,4,1,3,5,6,6,4,2,2,4,98,9,3,3,3,1,.967741935483871
5,73,1,1,2,2,32,1,2,2,2,3,2,1,2,2,2,2,2,1,6,2,2,4,2,2,3,3,4,2,1,2,2,2,2,1,1,3,2,3,2,3,3,2,2,2,2,1,1,1,2,2,1,2,1,1, ,2,1,3,3,2,2,3,4,2,2,4,2,2,1,1,3,3,2,3,2,2,2,1,2,3,3,3,4,1,1,3,4,3,1,2,3,4,3,4,4,4,1,1,1,4,2,1,1,5,5,5,2,2,1,2,1,1,1,1,1,3,2,1,4,3,4,2,4,2,2,2,3,1,2,3,6,5,2,3,2,4,2,7,4,5,4,1,.941176470588235
5,74,1,1,2,3,47,1,2,2,3,3,2,2,3,3,2,2,3,2,3,3,3,5,5,5,5,5,5,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,3, ,3,2,3,3,2,2,2,1,2,1,3,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,4,1,1,4,3,3,3,2,3,2,3,3,3,3,2,2,2,3,3,3,3,1,1,5,2,5,1,2,2,3,1,1,1,2,2,1,4,2,5,3,3,2,3,2,3,1,4,6,5,5,3,2,2,5,2,10,3,4,2,1,1
5,75,1,1,1,1,28,1,1,5,4,1,3,3,1,3,3,4,2,2,1,1,4,3,3,4,5,4,5,3,3,1,4,4,1,2,1,1,1,2,3,3,4,2,2,2,2,1,1,1,2,1,1,1,1,5,2,4,3,2,3,4,5,5,1,5,1,1,1,5,5,1,1,4,3,3,3,3,2,2,2,4,3,1,3,3,1,4,4,2,1,2,4,3,3,3,4,3,1,1,1,4,2,2,1,3,5,5,2,2,1,1,1,1,1,2,2,1,1,1,4,1,5,1,3,2,5,8,2,1,3,2,10,10,4,2,1,4,1,4,3,4,2,8,1.03571428571429
5,76,1,1,2,3,46,3,2,3,3,2,3,3,2,1,2,3,3,3,1,3,3,4,4,4,3,4,4,3,3,1,2,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,1,3,2,1,2,1,3,3, ,3,2,2,2,2,3,2,2,3,3,2,1,3,3,2,2,3,4,4,3,2,1,2,3,3,2,1,4,1,1,3,4,3,1,2,3,3,2,3,3,3,1,2,1,2,2,3,2,2,2,1,5,5,2,2,1,3,1,1,2,3,2,1,3,2,6,2,3,3,3,8,4,1,4,5,6,5,1,2,2,4,2,10,3,3,3,13,1
5,77,1,1,2,3,49,2,2,5,2,2,2,1,2,1,1,2,2,2,2,2,3,3,3,2,4,3,4,3,3,2,1,3,4,2,2,3,2,1,1,3,1,2,2,1,2,1,1,1,2,2,1,2,1,3, ,2,1,2,3,3,3,1,3,4,1,3,1,3,2,1,2,3,4,4,3,2,2,2,3,4,2,1,4,2,1,2,3,3,1,2,3,2,2,3,4,4,1,2,2,3,3,1,1,2,2,1,5,5,5,2,1,3,2,1,1,3,2,1,3,3,5,3,3,4,4,1,2,1,3,5,2,3,2,2,2,4,2,8,4,3,2,1,1
5,78,1,1,1,3,49,2,2,4,2,2,2,1,2,1,2,2,1,2,2,2,3,4,4,4,3,3,4,3,3,2,1,3,4,2,2,3,2,2,2,3,3,2,2,1,2,1,1,1,2,2,2,2,1,3, ,2,2,2,3,3,3,2,3,3,3,2,1,3,3,2,2,3,4,4,3,2,2,2,3,3,2,1,4,2,1,2,3,3,1,2,3,3,2,3,4,4,2,2,2,3,3,1,2,2,2,1,2,2,2,2,1,3,2,1,1,3,2,1,3,2,5,3,3,4,4,1,3,1,3,5,4,4,4,2,2,4,2,11,3,3,3,1,.967741935483871
5,79,1,1,2,2,32,1,2,2,2,2,3,2,2,1,3,3,2,1,1,3,3,5,5,4,4,5,5,3,3,1,1,3,4,2,2,2,1,4,4,1,3,2,2,2,2,1,1,1,2,2,1,2,1,1, ,2,2,2,2,1,1,2,4,4,1,4,1,2,3,1,3,2,5,5,5,5,1,1,1,4,3,3,4,1,1,3,2,3,3,3,3,3,4,4,3,3,1,1,1,2,2,3,1,4,3,4,2,5,1,2,2,2,2,1,2,2,2,2,2,3,7,1,2,2,2,8,2,1,3,5,10,6,2,3,2,4,2,10,3,4,2,10,.941176470588235
5,80,1,1,1,2,30,3,2,5,3,3,3,3,2,2,2,4,2,2,3,2,4,5,5,3,5,5,5,2,1,1,5,3,3,1,1,2,2,3,3,4,4,2,2,2,2,2,1,3,2,1,2,2,1,4,2,3,2,2,2,1,2,4,1,4,2,2,1,3,3,1,3,2,3,3,2,2,1,3,3,3,2,1,3,3,1,3,2,2,1,2,1,3,3,3,3,3,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,3,2,8,2,3,3,3,8,2,5,1,6,6,9,1,2,1,4,98,12,3,3,2,1,.970588235294118
5,81,1,1,2,1,25,4,2,5,1,1,1,1,2,1,1,3,1,1,5,2,3,5,5,5,5,5,5,3,3,1,4,3,4,2,2,2,2,3,2,4,3,2,1,2,2,1,1,1,2,1,1,4,1,3, ,3,2,3,3,5,3,3,3,1,1,3,3,3,3,3,3,4,3,3,2,1,1,2,2,3,2,3,4,4,1,3,3,3,1,3,1,3,4,4,4,4,2,2,2,2,2,3,3,1,4,4,1,5,2,5,1,1,1,1,2,3,3,2,3,3,4,2,5,3,3,8,4,1,5,3,7,6,1,8,1,4,2,10,2,3,1,1,.966666666666667
5,82,1,1,1,1,23,3,2,4,3,2,2,2,2,2,1,3,2,2,3,2,3,5,5,2,4,4,4,1,1,2,2,3,3,2,1,2,3,3,4,4,4,2,2,2,2,1,1,2,1,1,1,3,1,4,5,2,3,3,3,5,2,2,1,1,1,3,1,4,5,1,4,3,4,4,2,3,1,2,2,2,2,1,3,4,1,1,2,1,1,2,3,4,3,3,3,2,1,1,1,2,1,1,1,5,5,5,5,5,5,3,1,3,1,1,2,2,3,1,2,1,5,2,5,4,2,8,3,5,1,6,10,6,3,3,1,4,2,9,5,4,1,1,1.03571428571429
5,83,1,1,1,4,55,1,2,3,2,2,3,3,3,1,2,4,3,2,5,1,1,2,2,2,3,4,4,1,1,2,2,3,3,3,2,2,2,2,3,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,1,3,3,3,3,2,1,4,3,2,3,3,3,3,3,2,2,3,2,3,2,1,3,2,1,2,3,3,1,2,3,3,1,3,3,3,1,1,1,2,2,1,2,1,2,3,1,1,2,1,1,3,2,2,2,4,3,1,4,2,5,2,1,2,2,2,3,1,5,2,3,3,1,2,2,3,2,9,4,4,1,12,1
5,84,1,1,2,3,40,4,3,5,2,3,1,3,3,1,1,4,2,1,5,2,2,2,4,3,5,5,5,2,1,2,2,3,2,3,2,3,2,2,3,4,3,2,2,2,2,1,1,1,2,2,2,2,1,3, ,2,2,3,3,3,3,2,3,3,3,2,1,4,4,3,3,3,3,3,2,2,2,3,2,2,2,1,3,3,1,2,3,3,3,2,3,4,2,3,3,3,2,2,3,2,3,1,2,2,2,2,2,3,3,2,2,2,1,1,1,3,3,2,3,2,6,2,3,3,3,8,4,1,4,5,7,6,5,9,2,4,98,9,3,4,3,1,1
5,85,1,1,2,4,60,2,2,5,3,2,3,3,3,3,2,2,3,3,1,3,3,1,4,1,4,3,4,3,3,1,1,3,3,3,2,4,4,3,3,4,4,2,2,2,2,2,1,3,2,1,2,2,3,3, ,3,3,3,3,5,4,3,3,3,4,2,1,4,3,1,3,3,2,2,2,2,2,3,2,3,3,3,3,1,1,3,2,3,1,2,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,5,5,2,1,2,1,3,1,1,1,2,1,1,4,2,6,2,3,3,5,1,3,1,5,3,3,3,5,9,2,1,1,10,3,4,3,10,1
5,86,1,1,1,4,55,1,2,3,2,2,2,2,3,2,2,3,2,2,1,3,3,5,4,4,4,5,4,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2, ,2,1,3,2,3,4,4,2,2,2,1,1,2,3,2,2,3,3,3,2,2,1,3,2,3,2,4,2,1,1,2,2,2,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,2,3,2,2,2,1,3,1,1,2,2,2,2,3,3,4,2,1,3,4,8,2,6,5,1,4,3,2,2,2,4,3,8,3,4,3,1,1
5,87,1,1,1,3,47,1,2,3,4,2,2,2,2,2,2,3,2,2,3,2,1,2,3,4,5,3,2,3,1,3,2,2,3,2,2,2,3,3,3,3,3,2,2,1,2,1,1,1,1,1,1,2,2,3, ,3,2,3,3,2,3,3,3,4,2,3,1,3,3,2,3,2,3,3,3,3,1,2,2,3,2,1,3,1,1,3,2,2,1,2,1,4,3,4,3,3,2,2,2,2,2,1,1,2,3,4,2,2,2,2,2,3,1,1,2,3,3,1,3,2,7,3,2,4,4,8,3,1,4,5,6,5,1,3,2,4,98,12,3,3,3,1,.967741935483871
