id,ara,siz,sex,age,job,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b34,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,c06,c07,c08,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,mar,edc,inc,c66,c67,c68,c69,xara,dc45,wt,rel
357,1,2,2,1,4,4,4,4,3,2,3,4,3,3,4,4,2,4,2,3,4,4,4,5,4,4,4,2,1,1,4,9,3,3,3,2,2,2,3,3,4,2,2,2,1,2,2,2,2,2,2,3,2,2,2,3, ,2,4,3,4,4,3,3,3,3,3,4,4,2,1,2,3,3,2,2,1,3,3,1,1,1,1,4,4,4,4,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,3,3,2,2,1,1,1,1,1,1,1,3,4,4,3,2,2,2,3,1,3,2,3,4,1,8,8,3,1.23076923076923,98
358,1,2,2,3,97,3,3,6,2,1,2,2,3,2,3,4,2,2,4,2,3,5,5,5,5,5,5,3,1,2,1,8,3,3,2,1,4,4,3,4,4,4,2,2,2,2,1,1,1,2,1,2,4,2,2,4,4,2,3,3,5,2,4,2,2,4,3,4,4,3,2,2,2,3,3,3,1,4,1,1,4,3,3,1,3,4,3,2,4,4,4,1,1,1,1,1,3,5,5,5,5,5,2,2,2,2,1,1,1,1,1,1,2,2,2,3,2,3,3,3,3,3,2,1,5,6,5,1,8,1,.853658536585366,98
359,1,2,1,4,97,1,2,4,2,2,2,2,2,3,3,3,2,2,2,3,3,5,4,3,3,3,4,3,1,3,2,9,4,3,3,2,4,3,1,4,4,3,2,2,2,2,1,1,1,1,1,2,2,3,2,3, ,2,3,3,2,3,4,3,3,1,3,4,4,4,4,2,3,3,3,3,1,4,1,1,3,2,2,1,3,3,3,2,3,3,3,1,1,2,2,2,3,5,5,2,5,5,5,5,1,3,1,1,2,1,2,1,2,1,3,3,1,3,3,3,3,2,2,1,5,6,5,11,8,2,.636363636363636,98
360,1,2,1,4,4,2,3,6,3,2,3,2,3,3,3,4,3,2,3,3,4,5,5,3,3,4,5,3,3,4,1,10,3,3,4,3,3,3,3,3,4,2,2,1,2,2,1,1,1,1,1,2,1,3,2,3, ,3,2,2,2,2,3,4,4,2,3,4,2,2,3,2,2,3,3,2,1,4,1,1,4,2,2,1,3,4,4,2,4,3,3,1,1,2,1,2,3,2,3,1,3,5,3,3,1,4,1,2,1,1,2,1,2,2,4,1,2,3,4,4,5,2,3,4,2,2,1,8,8,3,.636363636363636,98
361,1,1,2,1,97,4,4,6,4,4,4,4,3,3,3,4,3,2,3,4,4,5,5,4,5,5,4,1,1,4,2,5,3,4,2,2,3,3,3,3,4,3,2,2,1,2,2,1,2,1,2,2,1,2,3,4,1,3,3,3,3,1,4,2,2,1,3,3,3,2,1,2,3,3,2,3,2,4,4,1,3,2,1,1,4,4,4,4,4,4,4,2,1,3,2,2,3,2,2,3,1,2,2,2,3,1,1,1,1,1,2,2,1,3,2,3,2,2,3,3,3,1,3,4,3,4,1,4,4,1,1,3
362,1,1,1,1,97,1,2,4,2,1,3,3,2,1,1,3,2,1,1,3,3,4,4,4,3,4,3,3,3,2,1,6,4,3,3,2,2,1,3,2,2,2,2,1,2,2,2,1,2,3,2,3,2,3,3,2, ,2,2,2,1,3,2,5,5,4,2,4,4,2,2,1,2,2,3,3,4,2,1,3,3,2,3,3,3,3,3,3,4,3,3,1,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,1,2,2,3,3,3,2,3,3,2,2,3,3,4,1,3,2,3,4,2,11,1,2,1.05405405405405,2
363,1,1,1,1,2,1,2,3,2,2,2,2,2,2,1,3,2,1,5,1,3,3,1,2,4,4,5,2,3,2,3,8,3,2,3,3,3,2,2,3,4,2,2,2,2,2,1,1,1,2,2,4,3,3,2,3, ,2,3,3,2,3,3,4,4,2,2,4,4,2,2,1,2,1,4,2,1,2,1,2,2,2,2,3,3,2,4,4,4,4,4,3,2,3,2,3,1,2,2,5,1,2,1,2,2,3,3,2,1,3,2,2,3,2,3,3,2,2,3,3,2,1,3,4,2,3,1,1,1,2,1.05405405405405,98
364,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,5,3,2,4,5,4,3,3,2,1,1,2,2,8,3,4,2,3,3,2,2,2,1,1,1,1,2,2,1,1,1,2,3,3,1,2,2,2, ,1,3,3,2,1,2,4,4,1,2,3,3,3,3,1,2,2,3,2,3,1,1,3,3,3,3,1,1,2,2,3,3,3,3,2,2,2,2,2,1,2,3,4,2,1,2,3,2,2,1,1,1,2,2,3,2,2,4,3,2,2,2,2,3,2,3,4,3,3,2,1,1,3,1.06896551724138,2
365,1,1,1,1,97,1,2,5,2,2,2,2,2,1,2,3,3,2,3,4,3,5,4,2,5,4,4,3,1,2,1,5,4,4,2,3,2,2,2,3,4,4,2,2,2,2,1,1,1,2,2,2,2,3,2,3, ,2,4,3,2,1,3,2,2,2,3,4,4,4,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,1,2,3,2,2,2,2,2,2,2,4,1,1,1,1,3,3,3,3,2,2,3,3,1,3,2,2,1,3,4,3,4,1,1,1,1,1.05405405405405,98
366,1,1,2,1,97,1,1,3,2,2,2,1,2,1,1,3,2,1,5,2,2,2,3,4,4,4,5,3,1,2,1,7,4,3,2,2,3,2,4,4,4,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2, ,2,3,3,2,2,1,3,3,2,3,3,4,4,1,2,3,2,3,2,1,3,1,1,2,3,1,1,3,3,3,2,3,3,3,1,1,2,2,2,1,3,3,2,1,1,1,1,3,1,1,1,2,2,2,3,3,1,1,3,2,1,1,1,2,1,3,1,2,3,1,13,1,1,1.25806451612903,98
367,1,1,2,4,5,4,2,3,3,3,3,3,3,3,4,4,2,2,5,2,3,3,4,2,4,5,5,3,1,4,1,5,3,4,4,1,4,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,1,2,4,4,4,4,3,4,2,3,3,3,3,2,3,4,4,4,4,2,3,2,4,1,1,3,2,1,1,3,3,1,3,3,3,3,3,3,3,1,1,1,1,2,3,2,2,4,2,5,2,2,1,4,2,2,2,2,2,2,3,1,2,3,1,1,2,4,4,2,2,2,4,4,1,1,1,1,1.41176470588235,3
368,1,1,1,3,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,4,4,4,1,1,2,1,3,4,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,4,1,2, ,1,4,3,4,1,1,3,3,2,2,4,4,4,4,2,2,3,3,2,1,3,1,1,3,3,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,2,2,2,3,3,4,3,2,2,4,2,2,3,1,5,6,5,13,1,2,1.06896551724138,98
369,1,1,2,1,3,3,2,3,2,2,2,1,2,2,2,2,1,2,2,3,4,2,1,2,4,5,4,3,3,2,2,7,3,3,2,1,1,2,3,3,4,3,2,2,2,2,1,1,1,2,2,2,4,3,2,2, ,3,2,2,2,1,4,2,3,2,3,3,3,3,1,2,2,2,4,3,3,2,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,1,5,5,5,5,5,2,2,5,5,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,1,3,1,5,5,1,12,1,2,1.25806451612903,98
370,1,1,1,3,3,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,5,4,4,4,4,4,2,3,2,2,3,2,3,1,4,3,3,3,3,3,3,2,2,2,2,1,1,1,3,3,3,1,4,1,3, ,1,4,4,2,5,1,1,3,2,2,5,5,5,5,1,1,2,3,2,3,2,1,1,4,1,1,1,4,3,3,4,4,3,3,2,2,4,2,2,1,1,4,4,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,4,3,1,1,1,1,2,2,2,3,5,3,12,1,1,1.06896551724138,98
371,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,4,3,4,4,4,1,1,1,2,1,3,1,2,1,2,4,2,2,3,4,2,2,2,2,2,1,1,1,1,2,3,3,3,1,1, ,1,2,2,1,3,1,3,4,2,2,4,4,4,4,1,1,1,3,2,3,2,1,1,2,3,3,1,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,1,3,3,3,4,1,2,1,5,6,2,9,1,1,1.34615384615385,2
372,1,1,2,3,5,1,2,2,2,2,2,1,1,1,2,2,1,1,3,1,2,3,4,4,4,5,5,1,1,2,3,6,3,3,3,2,4,3,3,4,4,3,2,2,1,2,2,2,3,2,3,3,3,2,1,3, ,2,3,3,2,1,2,4,4,4,3,4,4,4,2,1,2,2,3,3,1,4,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,2,3,1,1,2,2,2,2,2,2,2,1,1,2,3,3,2,3,3,2,3,1,1,1,2,2,2,3,2,4,4,4,1,1,1,.916666666666667,98
373,1,1,2,3,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,5,1,1,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2, ,2,3,3,3,3,2,2,2,1,3,4,4,3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,2,1,1,2,.916666666666667,2
374,1,1,2,2,5,1,2,4,2,2,2,1,2,1,1,4,1,1,1,3,2,4,4,2,4,4,2,1,1,2,1,8,4,4,3,2,2,3,2,4,2,2,2,1,1,2,1,1,1,2,1,3,5,2,3,3, ,1,2,3,3,1,2,3,4,1,3,4,4,3,3,1,3,1,3,2,1,3,1,1,2,2,2,1,3,3,3,3,3,4,3,1,2,3,2,2,3,2,2,3,2,5,2,2,2,3,1,1,1,2,2,2,3,3,3,2,1,2,3,3,3,2,3,1,5,5,3,12,1,2,.942857142857143,2
375,1,1,2,4,3,1,2,6,4,4,4,4,3,3,3,4,3,1,1,4,3,4,5,2,5,1,1,1,4,1,1,10,4,2,1,4,4,4,2,4,4,2,2,1,2,2,1,1,1,2,2,1,1,4,3,2, ,4,2,2,2,1,1,4,1,2,2,4,4,4,4,1,2,2,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,2,3,2,2,2,2,2,2,2,1,4,2,3,1,2,1,2,4,2,3,4,1,4,4,4,5,2,2,2,3,4,1,11,1,2,1.41176470588235,2
376,1,1,1,2,4,1,2,2,1,1,1,1,1,1,1,3,2,2,1,2,3,4,4,4,4,2,2,2,1,2,1,9,3,3,3,2,3,3,3,4,3,4,2,2,2,2,1,1,1,2,2,2,2,2,1,2, ,1,2,2,2,3,1,2,3,1,3,2,3,2,2,2,2,2,2,3,1,3,3,1,3,1,1,1,3,2,2,2,3,2,2,1,1,2,1,1,3,1,4,4,1,1,1,2,2,3,2,1,1,2,2,2,2,3,3,3,2,2,3,3,3,2,3,4,2,3,2,12,1,2,1.34615384615385,2
377,1,1,1,4,2,1,2,3,2,2,1,2,1,1,1,2,1,1,5,2,3,3,3,4,4,4,4,3,1,2,1,7,3,3,3,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3, ,1,4,3,2,2,1,2,3,1,3,2,2,1,1,2,3,2,4,1,1,1,1,1,1,1,1,3,3,3,4,3,3,3,3,1,1,1,1,1,3,1,4,4,1,1,2,2,2,2,2,2,1,2,2,2,3,3,4,3,1,2,2,3,3,2,2,2,2,4,2,13,1,3,1.14285714285714,2
378,1,1,1,4,4,3,2,5,2,1,2,2,1,1,1,3,2,1,3,3,3,4,3,5,4,5,5,3,1,2,2,8,4,3,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,2,2,2,3,3, ,2,2,3,2,2,2,1,2,1,3,4,4,3,2,1,2,2,3,2,1,2,1,1,2,3,3,1,1,2,2,3,3,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,2,2,2,2,4,2,2,3,4,5,2,8,4,3,.625,98
379,1,1,1,4,4,3,2,3,2,2,2,2,2,3,3,3,2,2,1,2,3,3,3,4,4,3,3,3,1,2,8,3,3,3,2,3,4,3,3,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,2,1, ,2,3,4,1,3,2,4,4,2,2,3,3,3,3,1,2,2,3,2,9,9,1,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,2,2,1,1,3,4,2,1,2,2,3,1,2,1,1,2,1,1,2,2,2,4,3,1,1,1,1,2,2,3,4,5,4,1,4,1,.625,3
380,1,2,2,2,5,2,2,3,2,2,2,3,3,2,2,2,3,3,1,4,4,2,2,3,4,4,4,2,1,3,1,9,4,4,3,3,4,2,2,4,4,4,2,2,2,2,2,2,2,3,2,3,2,3,2,2, ,2,3,3,4,2,2,4,4,1,2,3,3,4,4,2,2,2,3,2,3,2,1,1,4,3,2,1,2,3,1,3,3,3,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,3,4,3,3,2,2,3,4,4,2,3,3,3,4,1,1,8,2,.975609756097561,2
381,1,2,2,2,5,3,2,4,3,3,3,2,3,4,3,3,3,2,1,3,3,3,3,4,4,4,3,2,1,1,1,8,4,4,4,3,4,2,2,4,4,4,2,2,2,2,2,2,1,2,2,2,1,3,3,5,1,2,3,3,4,3,3,2,3,4,2,3,2,4,4,2,2,3,2,3,3,2,4,1,4,4,4,1,3,3,3,4,3,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,5,2,2,1,1,3,3,2,3,2,3,2,4,4,4,5,2,3,2,4,4,1,1,8,1,.975609756097561,98
382,1,1,1,1,97,1,1,3,2,2,2,1,1,1,4,4,2,1,1,2,2,5,5,2,4,4,4,3,3,2,2,7,3,3,2,2,4,3,3,4,4,3,2,2,2,2,1,1,1,1,2,2,1,2,4,3, ,3,3,3,3,1,2,3,3,1,3,3,3,2,2,2,3,2,4,2,2,1,4,1,2,1,1,3,3,2,3,4,3,3,3,2,1,2,1,1,1,2,2,3,5,5,2,2,3,2,1,1,1,2,1,1,1,2,1,4,2,2,3,2,2,1,3,4,2,3,3,4,4,1,.666666666666667,2
383,1,1,1,2,2,4,3,6,3,4,3,3,3,3,3,4,3,2,3,3,3,5,5,4,5,4,4,2,1,2,2,9,3,3,2,2,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,1,2,4,4,1,3,3,3,5,2,4,2,2,2,4,2,2,1,1,3,3,4,4,3,4,3,4,2,3,1,2,1,3,4,4,3,4,3,3,2,2,3,2,2,2,2,2,4,2,2,2,3,2,3,1,1,1,2,2,2,1,4,3,4,2,2,3,2,2,2,2,4,3,4,2,13,4,2,1.8,98
384,1,1,1,2,4,3,3,6,2,3,2,3,3,3,2,2,2,2,4,3,3,5,4,5,5,5,5,2,1,2,3,7,3,4,2,3,4,3,3,3,3,3,2,2,1,2,1,1,1,1,1,3,3,3,2,3, ,2,3,4,3,3,4,3,3,3,2,3,4,3,3,2,2,2,3,3,1,4,1,1,2,2,2,1,3,3,4,3,3,3,3,2,2,2,2,2,2,3,5,5,5,5,3,3,2,2,1,1,2,3,2,2,2,3,4,3,3,4,3,4,5,2,3,2,3,4,3,1,1,3,1.34615384615385,98
385,1,1,1,1,3,1,1,1,3,4,2,2,3,3,2,2,2,2,4,1,1,5,4,5,5,5,5,2,1,3,3,8,3,3,2,2,2,3,4,4,4,2,2,2,2,2,1,2,1,1,1,2,2,3,3,5,2,2,3,3,3,1,3,3,3,1,1,5,5,5,5,2,3,2,3,2,1,2,1,1,2,2,2,3,3,3,3,4,3,3,3,2,2,2,2,2,1,2,2,5,2,2,2,3,1,2,2,1,1,2,2,3,2,2,2,4,2,2,2,2,3,2,3,2,3,4,3,1,1,1,1.05405405405405,98
386,1,1,2,1,97,4,4,6,3,4,3,4,4,3,3,4,3,3,1,3,4,4,5,5,4,5,4,2,1,2,3,7,3,3,2,2,4,2,2,9,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,4,3,2,3,4,3,3,4,3,4,4,3,2,2,2,1,2,3,4,3,3,2,1,1,1,1,1,1,1,3,3,3,3,4,3,3,2,1,2,2,2,1,3,2,2,2,3,3,5,2,2,2,2,1,2,3,2,2,3,3,4,2,4,4,4,5,1,2,4,4,4,4,1,1,2,1.25806451612903,98
387,1,1,1,1,4,3,2,3,2,3,2,3,2,3,2,2,3,2,5,2,2,5,4,4,5,4,4,2,1,2,3,8,3,3,2,3,4,3,3,3,4,4,1,1,2,1,1,1,1,1,1,3,3,3,2,3, ,3,4,3,3,3,4,3,3,1,3,2,2,1,1,2,3,2,3,2,1,4,1,1,2,1,2,3,3,3,3,3,4,3,3,1,1,1,1,2,1,2,3,3,5,5,2,2,2,2,2,2,2,2,3,3,2,3,4,3,3,4,3,4,5,2,3,3,3,4,3,1,1,3,1.05405405405405,1
388,1,1,2,4,3,3,2,2,3,3,4,3,2,3,3,2,3,3,2,3,2,4,5,5,5,5,5,2,1,2,4,6,2,2,2,2,4,3,3,4,3,3,2,2,2,2,3,2,2,3,4,2,3,2,3,2, ,2,2,2,2,1,3,3,3,4,2,5,4,3,3,2,3,2,3,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,3,3,2,3,3,3,2,2,1,2,1,1,2,2,2,2,3,2,3,3,2,1,4,2,2,1,3,3,3,9,1,2,1.41176470588235,1
389,1,1,1,3,2,2,1,5,2,3,3,3,2,2,2,1,1,2,5,2,2,5,4,5,5,5,5,2,1,2,3,8,3,3,2,2,4,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,3,2,3, ,2,2,2,2,1,2,4,3,1,3,1,2,2,1,1,2,3,3,2,1,2,1,3,2,2,3,2,2,2,2,1,2,2,1,2,2,1,1,1,3,2,2,2,3,3,2,2,2,2,1,1,1,1,1,2,2,3,2,4,2,2,1,2,2,2,3,2,3,3,3,1,1,1,1.06896551724138,98
390,1,1,2,3,3,4,2,3,2,3,2,3,4,3,2,3,2,3,2,3,2,5,5,5,4,5,5,2,1,2,4,8,3,4,2,2,3,3,3,4,4,4,2,2,1,2,1,1,2,2,1,1,3,2,2,3, ,2,3,4,3,1,2,2,2,4,3,5,5,4,1,2,3,2,3,3,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,3,2,2,2,2,3,2,2,1,2,2,3,3,3,3,2,4,2,2,3,3,3,4,2,2,2,2,2,3,3,1,3,.916666666666667,1
391,1,1,1,4,3,2,2,3,2,3,2,3,1,2,1,2,2,2,4,2,3,5,5,4,5,5,5,2,1,2,3,8,3,3,2,3,4,3,4,3,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,3, ,3,2,2,2,3,2,3,3,1,2,4,5,4,4,2,3,2,2,3,1,3,1,1,2,2,2,1,1,2,2,1,3,3,3,2,1,2,1,2,2,3,2,3,3,2,3,3,2,2,1,1,1,2,2,2,2,2,3,2,2,4,3,3,4,2,2,3,3,4,3,1,1,2,.91304347826087,1
392,1,1,2,2,5,4,4,6,3,2,3,3,4,3,3,3,3,3,1,4,4,4,5,4,4,5,4,1,3,2,3,8,3,3,2,2,4,2,2,3,3,2,2,2,1,2,2,1,1,1,2,2,3,2,2,4,2,2,3,3,3,2,4,3,4,4,3,2,1,1,1,2,3,2,3,3,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,3,2,2,2,3,3,3,2,2,2,2,1,2,3,3,3,2,4,3,2,4,4,4,5,2,2,2,3,3,3,1,1,3,.942857142857143,1
393,1,1,2,3,5,2,2,5,3,4,3,3,3,3,3,2,2,2,3,2,3,5,5,4,5,5,5,2,1,2,3,9,2,2,2,2,4,3,3,3,3,3,2,2,2,2,1,3,1,1,1,2,2,2,2,3, ,2,3,4,2,1,3,2,3,4,3,2,2,2,1,1,3,2,3,3,1,3,1,1,9,9,9,2,9,9,9,1,1,1,1,2,1,1,1,1,1,2,3,2,2,3,2,2,2,2,1,1,1,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,3,4,1,1,2,.916666666666667,2
394,1,1,1,3,2,4,4,6,3,4,3,3,4,3,3,3,2,2,1,3,3,5,5,5,4,5,4,3,4,2,3,7,3,3,2,2,4,2,2,4,2,2,2,2,2,2,1,1,2,1,1,2,3,2,2,4,2,2,3,3,3,3,3,3,4,1,3,2,3,1,1,2,3,2,3,2,1,4,1,1,1,3,1,1,3,3,4,2,3,3,3,2,1,2,2,2,1,3,2,2,2,3,3,3,1,2,2,2,1,2,3,2,3,2,5,3,2,3,4,3,5,1,2,3,4,4,4,14,1,3,1.06896551724138,1
395,1,1,1,3,3,4,3,6,2,3,2,3,3,2,3,2,2,2,5,2,2,5,4,5,5,5,5,2,1,2,3,8,4,4,2,2,3,2,3,3,4,3,2,2,2,2,1,2,1,1,1,2,2,2,2,3, ,2,2,2,2,1,2,3,3,4,3,2,1,2,1,2,3,2,2,3,1,3,1,1,1,1,1,3,4,3,4,3,4,4,3,1,1,1,1,1,3,3,4,3,3,3,4,3,1,2,1,1,1,2,3,3,3,2,3,2,2,4,3,4,5,2,2,2,3,4,3,9,1,2,1.06896551724138,3
396,1,1,1,4,2,1,2,3,2,3,2,3,3,3,2,3,2,2,1,3,4,5,4,5,5,5,5,3,3,2,2,8,4,3,2,3,3,3,3,4,4,3,2,2,2,2,1,1,1,1,1,3,2,3,2,2, ,2,3,3,3,2,2,2,2,1,4,2,1,1,1,1,3,3,3,2,1,2,1,1,2,1,2,1,1,2,2,3,3,3,3,2,2,2,2,2,1,2,3,3,2,2,2,2,2,2,1,1,1,3,3,3,2,3,2,4,2,2,1,2,2,2,1,1,4,4,3,13,1,1,.91304347826087,98
397,1,1,1,3,4,1,2,3,2,3,2,3,3,1,1,9,1,1,1,2,3,5,4,5,4,5,5,1,1,2,2,5,3,3,2,3,2,1,1,3,3,1,1,2,2,2,2,2,1,2,2,2,3,3,3,2, ,2,3,3,3,2,2,4,4,1,2,4,4,4,4,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,2,3,3,9,2,1,1,1,1,1,2,2,2,2,2,3,3,2,2,1,2,1,2,1,2,2,3,2,3,3,2,1,2,2,1,3,1,4,5,3,1,1,1,1.06896551724138,1
398,1,1,2,3,4,2,2,4,2,2,2,2,2,1,2,2,1,2,1,2,3,5,4,5,5,4,5,3,3,2,2,8,3,4,2,2,2,2,2,4,4,4,2,2,2,2,1,2,1,1,1,2,3,3,2,3, ,2,3,3,3,2,3,2,2,2,3,2,2,2,1,1,2,3,3,2,1,3,1,1,2,2,2,1,3,2,3,2,3,3,3,2,1,2,1,1,1,3,4,3,4,3,3,3,1,2,2,1,1,3,3,2,3,3,4,2,2,2,1,2,2,2,2,2,3,4,2,1,1,3,.916666666666667,98
399,1,1,1,2,4,4,4,6,3,4,3,3,3,4,3,3,3,3,1,3,4,5,5,5,5,5,5,1,1,2,1,9,4,4,2,3,2,3,3,3,2,3,2,2,1,2,1,2,2,1,2,2,2,3,2,3, ,2,3,3,3,2,3,3,2,1,2,4,4,4,2,2,2,3,2,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,3,2,3,3,2,3,3,3,4,3,3,5,2,3,2,3,3,3,10,1,2,1.34615384615385,98
400,1,1,1,1,97,3,3,6,2,2,3,2,2,1,2,2,2,2,3,2,3,5,4,5,5,5,4,1,3,2,2,8,4,4,2,2,4,2,2,4,4,4,2,2,2,2,2,1,2,2,2,3,3,2,2,3, ,2,3,3,5,2,3,2,2,1,4,2,2,1,1,2,3,3,2,3,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,2,3,2,2,2,3,2,2,3,2,2,2,2,2,1,2,3,1,3,3,2,2,3,2,4,3,3,4,1,3,2,3,2,3,1,1,1,1.05405405405405,98
401,1,1,2,4,5,2,2,3,2,3,2,2,2,2,2,2,1,1,4,2,4,5,5,5,5,5,5,1,1,2,1,8,4,4,2,2,4,4,4,4,4,4,2,2,2,2,1,2,1,1,1,2,2,2,2,3, ,2,2,3,3,2,3,2,3,1,3,2,2,1,1,1,2,3,2,3,1,3,1,1,2,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,2,2,1,2,2,3,2,2,2,2,1,1,1,4,3,2,2,4,3,4,2,4,4,4,5,2,1,3,3,4,3,1,1,2,1.5,1
402,1,1,1,4,97,1,2,2,2,3,2,2,2,1,2,2,2,1,2,2,2,5,4,4,3,4,4,1,1,2,4,8,3,3,2,2,3,3,3,2,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3, ,2,3,3,3,1,3,3,3,1,2,5,4,4,1,2,2,1,2,2,1,3,3,1,2,2,2,1,1,2,2,4,4,4,4,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,3,2,2,2,2,3,2,2,4,4,4,5,2,1,2,2,3,3,9,1,2,.91304347826087,1
403,1,1,2,4,2,4,4,6,3,3,2,3,4,3,3,2,3,3,1,3,3,5,4,4,5,5,5,1,4,2,3,8,3,3,2,2,4,4,4,4,4,4,2,1,2,2,2,1,2,2,1,2,2,3,3,4,3,3,2,3,3,3,3,3,3,2,3,3,3,4,3,2,3,2,3,2,1,3,1,1,1,1,1,3,3,3,3,4,4,4,4,1,1,2,2,2,3,3,2,3,2,2,2,2,2,2,3,2,2,3,2,2,3,3,3,2,2,3,2,2,3,2,1,2,3,3,3,13,1,2,1.41176470588235,1
404,1,1,2,2,5,3,2,2,3,3,3,3,3,3,2,3,2,2,1,2,2,4,4,3,4,4,4,3,3,2,2,8,3,3,3,2,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,3,3, ,3,3,3,3,2,3,2,3,1,2,5,4,4,2,2,3,3,2,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,1,1,2,3,3,3,2,3,3,3,3,2,2,2,1,2,3,3,3,3,1,2,3,2,2,1,2,2,2,2,1,3,3,4,1,1,1,.942857142857143,1
405,1,1,2,1,97,2,2,4,2,3,2,3,2,1,2,2,2,1,1,3,2,5,5,4,5,5,5,2,3,2,3,8,3,3,2,2,4,3,3,4,4,4,2,2,2,2,1,2,2,1,2,2,2,3,2,3, ,2,3,3,3,2,3,3,3,1,2,5,4,4,1,2,2,2,3,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,1,3,4,3,3,3,3,3,2,2,1,1,1,3,2,3,3,3,3,3,2,2,1,1,2,1,3,3,3,4,3,1,1,2,1.25806451612903,3
406,1,1,1,2,3,2,2,5,3,3,4,3,3,4,4,3,3,3,1,3,3,5,4,5,5,4,5,3,1,2,2,7,3,4,3,2,3,3,3,3,4,3,2,2,2,2,2,1,1,2,2,2,2,2,2,4,1,2,3,3,3,3,3,2,3,1,2,5,4,4,2,1,3,2,2,3,1,3,1,2,2,2,2,1,3,3,3,4,4,4,4,1,1,1,1,1,2,2,3,3,2,3,3,2,2,2,1,1,1,3,3,2,2,2,4,2,2,4,3,2,3,1,3,2,3,2,3,1,1,3,1.34615384615385,98
